episode_id,success,category,distance_to_goal,ndtw,oracle_success,steps,instruction
582,1,SUCCESS,0.58,0.931,1,43,Walk through the doorway towards the railings and go down the stairs on the left.  Stop when you reach the bottom of the stairs.
584,1,SUCCESS,0.58,0.676,1,64,Pass the desk and head straight until you pass the pool. Wait right at the entrance of the room with the beaded curtain.
585,1,SUCCESS,0.58,0.676,1,64,Turn left and wait by the beaded doorway at the end of the pool.
88,1,SUCCESS,0.58,0.603,1,88,Go through the wooden doors to the dining area. Walk past the dining table to the glass and wood doors beyond. Turn right and go through the doors to the vestibule. Stop at the doors leading to a second dining area.
195,1,SUCCESS,0.58,0.943,1,65,"Walk out of the laundry room into the hallway. Walk along the hallway passed the windows towards the entryway at the end of the hall. Continue through the arched entryway and into the kitchen area, stopping near the island counter top."
490,1,SUCCESS,0.58,0.933,1,44,Turn hard right and exit the exercise area. Walk towards the white sofas. Turn left and walk past the leftmost archway. Wait by the kitchen counter.
774,1,SUCCESS,0.58,0.856,1,27,walk straight in the opposite direction of the stairs. There will be couches on your right and shelved on the left. Stop in front of the double wood doors on your left.
967,1,SUCCESS,0.57,0.972,1,44,Exit the room then go straight and turn left. Go straight until you pass an eye chart picture frame on the left wall then wait there.
1015,1,SUCCESS,0.57,0.951,1,48,Walk through the kitchen area past the sink and stove top. Pass the two bar stools tucked under the counter and turn the corner at the end of the counter top. Walk through the hall and turn into the first open door in the corner that leads to a bedroom with a large opening to the outside.
1086,1,SUCCESS,0.57,0.95,1,31,"Walk out the door in front of you and turn left. Once you reach the black shelf, turn right and enter the hallway. Turn into the first door on your left and stop once you enter the bathroom."
1332,1,SUCCESS,0.57,0.912,1,131,Walk up the steps and turn left. Walk toward the front door and turn right at the steps. Walk up the stairs and stop at the top of the steps.
16,1,SUCCESS,0.57,0.919,1,51,"turn round and walk past the billiard table, walk straight on, stop by the window."
17,1,SUCCESS,0.57,0.919,1,51,Travel to the window overlooking the garden on the opposite end of the billiard room.
118,1,SUCCESS,0.57,0.947,1,45,"Turn around, turn left at closet door. Take another left at bedroom door. Stop inside the second bedroom doorway."
782,1,SUCCESS,0.57,0.923,1,32,Turn to your left and walk past the sports items on display. Stop when you reach the wood bench in the middle of the room. You should be facing the TV.
883,1,SUCCESS,0.57,0.9,1,56,Turn around and then turn right to walk all the way down the stairs. Stop at the bottom of the stairs.
1436,1,SUCCESS,0.56,0.928,1,59,Go to the left of the wooden counter with the large mirror behind it. Take the corridor on the right. Turn right at the bookcase. Walk to the end of this hall and stop just inside the bedroom.
1437,1,SUCCESS,0.56,0.928,1,59,Exit the room going straight. Turn right go down the hallway until you get to a black bookcase. Turn right and continue going down the hallway until you get to a bedroom. Wait at the entrance.
1405,1,SUCCESS,0.56,0.926,1,44,"Enter the bedroom. Turn right and exit the bedroom using the door on the right. Go straight, pass the stairs. Continue straight until you enter a bedroom. Wait near the entrance."
1830,1,SUCCESS,0.56,0.94,1,45,"Exit bathroom and turn left, go through door and turn left, walk through door and go past rails, turn left at door and wait there."
1555,1,SUCCESS,0.56,0.889,1,74,Walk past the large dining table with the chandelier overhead.  The table should be on your right as you walk past it.  Follow the red carpet to exit that room by the first doorway you come to after passing the table.  There are some red chairs just to the right of the doorway you will go through.  Walk down the hall and stop in the first doorway on your right.
250,1,SUCCESS,0.56,0.938,1,33,Go past the eye chart and in the right bedroom door and wait.
251,1,SUCCESS,0.56,0.938,1,33,"Walk forward, take a left and enter the second room on the left."
24,1,SUCCESS,0.56,0.926,1,47,Walk from bathroom into bedroom. Walk out of bedroom into hallway. Walk into bedroom. Wait next to open bedroom door.
480,1,SUCCESS,0.56,0.893,1,43,Go past the fireplace. Turn left and go through the door on the right. Go up two steps.
592,1,SUCCESS,0.56,0.878,1,40,"Go through the doorway with the desk on the right, make a left, go straight passed the stairs on the right and go to the doorway and wait."
1050,1,SUCCESS,0.55,0.906,1,50,"Walk past the railings and over the square rug.  Keep following the railings and walk across the round rug that is in the 11 o'clock position from the end of the square rug.  Stop after passing over the round rug, just before some stairs going down."
1544,1,SUCCESS,0.55,0.94,1,43,"Walk past the bathtub, through the doorway, and turn at your first doorway on your right. Walk into the closet and stop immediatly."
1,1,SUCCESS,0.55,0.64,1,127,Exit the bedroom and turn left. Walk straight passing the gray couch and stop near the rug.
62,1,SUCCESS,0.55,0.96,1,48,"Exit the bathroom and go right, then turn left at the big clock and go into the bedroom and wait next to the bed."
564,1,SUCCESS,0.55,0.353,1,75,Walk past the refrigerator and turn left. Walk past the television and step outside through the sliding glass doors. Stop just outside the glass doors.
653,1,SUCCESS,0.55,0.968,1,45,Walk out of the room and turn right to walk down the hall.  Walk along the staircase and continue through the door of the bedroom straight ahead.  Stop inside the door.
486,1,SUCCESS,0.55,0.693,1,99,Walk to the back of the couch and stop at the pool table.
961,1,SUCCESS,0.54,0.966,1,41,Leave the bedroom and walk straight. Take the last left at the end of the hallway. Stop once you are in the bathroom.
1520,1,SUCCESS,0.54,0.962,1,36,Exit the room. Go straight into the hallway. Walk straight until you get to the room and wait at the entrance.
1055,1,SUCCESS,0.54,0.932,1,39,Walk across relaxation pool and enter the relaxation alter. Stop next to lit candles.
1252,1,SUCCESS,0.53,0.874,1,86,Turn around and walk up onto the patio. Walk into the door to the left and enter the sitting room. Walk across the sitting room and into the kitchen. Stop before you reach the steps.
1713,1,SUCCESS,0.53,0.916,1,36,Step out into the hallway and turn left.  Walk down the hallway.  Make a left and walk through the doorway with the double glass doors that is to the left of the top of the staircase.  Stop in front of the small table with the red leather chairs in that room.
1458,1,SUCCESS,0.53,0.948,1,57,Go up the stairs to the next level and go down the hallway.  Turn into the room on the right and walk to the center of it.  Walk through the two columns on the right and stop in front of the horned animal head on the floor.
1426,1,SUCCESS,0.53,0.927,1,53,Walk up the stairs and down the hallway. Walk past the chairs and stop in front of the dining room table and chairs.
1428,1,SUCCESS,0.53,0.927,1,53,Go up the steps. Walk straight until you pass the kitchen. Continue straight until you get to a very large table with chairs.
1558,1,SUCCESS,0.53,0.966,1,31,"Go down the hallway opposite the roped off circle in the floor through the brown double doors, take a few steps into the dining room and stop."
1559,1,SUCCESS,0.53,0.966,1,31,"Walk through the doorway to your left, and stop as you pass through the door."
1560,1,SUCCESS,0.53,0.966,1,31,Start so that the top of the staircase is to your right and there is a hallway with a large door at the end.  Walk straight into the room and onto the red carpet.  Walk a few steps on the red carpet towards the dining table before stopping.
171,1,SUCCESS,0.53,0.937,1,68,Head across the room towards the front door then turn left. Go up the stairs and turn right. Enter the bedroom then wait.
112,1,SUCCESS,0.53,0.725,1,98,Walk to the other side of the patio and enter the building through the sliding glass doors turn right and wait in the dining area.
245,1,SUCCESS,0.53,0.936,1,50,Turn around and walk out of the bathrooom passing the bathtub and closet. Walk into the hallway and continue passed the stairwell and into the room on the opposite side with an open door and temperature controls on the wall next to the door. Walk into the room which has a bed with a striped pattern on the headboard.
599,1,SUCCESS,0.53,0.931,1,36,Leave the room and take a right. Walk pas the stairs and enter the bedroom on the right. Stop once you pass the door to the bedroom.
196,1,SUCCESS,0.53,0.906,1,257,Walk down the stairs and go to the room on the right and wait in the doorway of the bathroom.
297,1,SUCCESS,0.53,0.593,1,46,Walk through the sitting area and wait under the stairs next to the railing.
986,1,SUCCESS,0.52,0.924,1,42,"Walk past the dining room table, through the sitting room and out the sliding glass doors. Wait on the patio near the table and chairs."
714,1,SUCCESS,0.52,0.964,1,117,Leave the bedroom and take a right and walk into the pantry. Walk through the pantry and kitchen towards the dining room. Stop before you reach the table.
406,1,SUCCESS,0.52,0.578,1,130,Walk through the bedroom passed the open double doors near the wall shelves. Walk down the hallway along the banister rails. Walk around the corner past the stairwell into the living room area and walk towards the center island with cushioned bar stools.
565,1,SUCCESS,0.52,0.919,1,54,Walk past the stairs going up and continue forward to the stairs going down.  Stop on the first step down.
1153,1,SUCCESS,0.51,0.958,1,38,Enter the bedroom.  Turn left and exit the bedroom through the door.  Wait by stairs.
1496,1,SUCCESS,0.51,0.879,1,68,Turn right and follow the red rug to exit out the door to the left of the painting of a man. Follow the red carpet all the way to the other side of the table. Turn and exit out the door to the left of the red chairs along the wall.
746,1,SUCCESS,0.51,0.949,1,39,Head out of the bedroom and then turn right into the hallway.  Go past the optometrist picture on the wall and stop in the hallway with the white couch visible on the left.
683,1,SUCCESS,0.51,0.957,1,41,"Continue straight down hallway towards stairs, turn left at open door and enter, walk to center of room and turn right, walk straight and stop at antelope head."
316,1,SUCCESS,0.51,0.907,1,42,Walk up the stairs and go straight. Stop next to the recliner that is next to the fireplace.
1186,1,SUCCESS,0.5,0.961,1,39,Walk towards the silver refrigerator.  Walk up the steps on the left.  Wait at top of stairs.
1308,1,SUCCESS,0.5,0.949,1,39,Go past pug and chair into next room. Go straight past table and stop at doorway.
1562,1,SUCCESS,0.5,0.932,1,45,Walk straight then turn left. Walk straight into the room with the double doors. Wait near the desk.
45,1,SUCCESS,0.5,0.93,1,58,Walk down the hallway and walk into the kitchen and take a left at the island counter into the hallway and take a right into the dining room and walk through the dining room into the living room and stop nest to the edge of the couch  behind the end table.
414,1,SUCCESS,0.5,0.36,1,68,"Walk down the aisle to your right, and walk forward. Take the first right and stop between the first two pillars."
1210,1,SUCCESS,0.49,0.957,1,38,Walk up stairs.  Wait at top.
1211,1,SUCCESS,0.49,0.957,1,38,Go up the stairs and wait at the top.
1212,1,SUCCESS,0.49,0.957,1,38,Go upstairs and wait at the top.
1828,1,SUCCESS,0.49,0.947,1,49,Turn left and enter the bedroom on the left. Turn left and walk all the way down the hallway until you reach a wall. Enter the bedroom to your left and stop.
1372,1,SUCCESS,0.49,0.957,1,40,Go straight until you pass the grey couches then turn left into the hallway. Wait there.
466,1,SUCCESS,0.49,0.943,1,45,Exit sitting room and go straight to steps. Take steps down. turn right at landing and continue down steps. Stop in the hallway.
776,1,SUCCESS,0.49,0.899,1,66,You need to walk down the stairs and when you get to the landing go to the last door on the right. Once you go inside the doorway of the bathroom wait.
206,1,SUCCESS,0.49,0.989,1,61,Turn around. Walk down the long hallway until you reach the room with the red canopy bed.
987,1,SUCCESS,0.48,0.92,1,58,"From kitchen walk into living room, turn left and exit the slider. Stop on the porch next to the table."
1568,1,SUCCESS,0.48,0.952,1,33,Go into the hall and stop in the bedroom across from the stairs.
1038,1,SUCCESS,0.48,0.938,1,47,"Walk into the house, and go through the kitchen. Leave the kitchen through the door on the right of the large black bookcase. Go down the stairs. Stop on the third stair from the top."
1122,1,SUCCESS,0.48,0.951,1,54,Go up the stairs and turn left. Wait at the doorway to the bedroom straight ahead.
1158,1,SUCCESS,0.48,0.728,1,86,Turn left and go through the kitchen. Turn left and walk past the kitchen island. Turn right and walk past the pottery. Wait inside the room on the left next to the table with the flowers.
1244,1,SUCCESS,0.48,0.903,1,50,Head towards the stairs and make a right. Go down the stairs all the way to the bottom floor and wait at the landing.
861,1,SUCCESS,0.48,0.0,1,269,Exit the room using the left arch then pass the couches and the fireplace and go out the door on the left then turn right and wait by the barbecue.
1085,1,SUCCESS,0.47,0.884,1,54,Exit the bathroom. Turn left and then turn right. Turn left and go into the other bathroom. Wait near the sink.
1009,1,SUCCESS,0.47,0.949,1,45,Turn ro your left and exit into the hallway. Turn left and enter the bedroom and then turn left and enter the closet.
1408,1,SUCCESS,0.47,0.919,1,42,"Exit the bathroom, turn left and exit the bedroom. Wait in the hall by the stair case."
180,1,SUCCESS,0.47,0.791,1,61,Go straight through the doorway.  Go to the left and then left again till you see the star burst pattern on the floor  Go through the bedroom doorway and stop when you get to the bed.  Wait there.
437,1,SUCCESS,0.47,0.922,1,61,"Go down the stairs. Once down the stairs go forward down the hall, and take the first left into the dining room. Stop on the rug between the credenza, and the door frame."
1729,1,SUCCESS,0.46,0.949,1,56,Face sink and turn right.  Exit the room through the door. Turn right  and walk between chairs and couch. Stop near round table.
1427,1,SUCCESS,0.46,0.944,1,54,"Continue up steps and walk through kitchen, wait at dinging room table."
312,1,SUCCESS,0.46,0.936,1,36,Leave the sauna and enter the pool room. Stand on the platform at the end of the pool near the lounge chairs.
493,1,SUCCESS,0.46,0.956,1,43,Go through the doorway to the bedroom and walk past the bed to the door on the right. Enter the bathroom and stop by the first sink.
781,1,SUCCESS,0.46,0.97,1,32,Move ahead in between bar and table to the chair.
1290,1,SUCCESS,0.45,0.918,1,67,Walk through the hallway towards the laundry room. Stop in the doorway of the laundry room.
408,1,SUCCESS,0.45,0.806,1,220,Leave the art room an take a left. Go past the stairs and take a right into the kitchen Stop in the kitchen with the wine fridge on your left.
749,1,SUCCESS,0.45,0.853,1,100,"While standing in the grass turn left and go to the wooden stairs that lead to the building. Next you need to walk up the stairs and to the glass door that goes into the sitting room. Then go inside the sitting room and make the first right turn so you are in the dining area, wait just inside the dining area."
1523,1,SUCCESS,0.44,0.939,1,33,Exit the room. Turn left and go straight into the room. Wait near the entrance.
1567,1,SUCCESS,0.44,0.937,1,32,"With the foot of the bed behind you, exit the bedroom through the door on the left and walk to the top of the stairs.  Go through the open door at the top of the stairs and enter the bedroom.  Stop after entering this bedroom."
1569,1,SUCCESS,0.44,0.937,1,32,Walk through door way into the next room.Turn left and walk forward past the railing. Turn right and walk to the front of the stairs.Turn left and walk into the bedroom. Stop in the bedroom.
1676,1,SUCCESS,0.44,0.865,1,59,"Walk down the stairs, take the first right, and stop in front of the bathroom."
1741,1,SUCCESS,0.44,0.969,1,53,"Walk in the direction of the refrigerator, and take a left. Exit through the door next to the refrigerator. Enter the hallway and stop."
15,1,SUCCESS,0.44,0.971,1,61,Walk straight past the table and turn right to go between the kitchen counters and walk straight past the refrigerator into the pantry and stop halfway between the two shelves on the right.
1196,1,SUCCESS,0.43,0.95,1,60,"Turn around, walk out the door on the right, and walk across the hall into the bedroom on the left."
768,1,SUCCESS,0.43,0.934,1,54,"You need to walk up the stairs and make a left when you get to the top. Next, make a right and walk towards the stairs. When you get to the stairs wait beside them and in front of the rug in front of the front door."
809,1,SUCCESS,0.43,0.964,1,81,Exit the room through the door on the right. Walk forward through the bedroom and wait in the doorway.
1414,1,SUCCESS,0.42,0.918,1,55,Go straight into the third arch from the left. Turn right and go down the hallway until you get to stairs on the right. Go up two steps then stop.
1793,1,SUCCESS,0.42,0.935,1,52,Head straight and exit from the door on the left. Turn right towards the steps and go down. Stop at the door leading outside.
476,1,SUCCESS,0.42,0.959,1,54,"Walk around the brown leather ottoman, angling slightly right towards the clock on the wall. Turn right at the clock and walk forward. Wait near the dining table."
912,1,SUCCESS,0.42,0.909,1,92,"Walk forward, and take a left. Go down the hall and take a right before you enter the office. Enter the bedroom at the end of the hall. Stop once you are in the bedroom."
482,1,SUCCESS,0.42,0.957,1,41,Turn around and walk out of the bathroom. Walk into the closet and wait there.
1247,1,SUCCESS,0.41,0.902,1,44,Exit the room. Walk straight past the stairs and into the room ahead. Wait at the entrance.
1792,1,SUCCESS,0.41,0.949,1,45,Walk past the table and turn left. Walk into the hallway and turn right. Walk down the stairs and stop.
971,1,SUCCESS,0.41,0.95,1,44,"Go along the brown table towards the china display, turn left before the display and stop near the brown post."
875,1,SUCCESS,0.41,0.295,1,234,Walk into the kitchen between the counters and enter the living room. Take a right into the fitness room on the right. Stop at the back edge of the treadmill.
811,1,SUCCESS,0.41,0.922,1,41,Walk down the hall and go up the stairs. Stop on the third stair from the bottom.
813,1,SUCCESS,0.41,0.922,1,41,Go straight down the hall and go up the stairs. Stop at the 3rd step.
1087,1,SUCCESS,0.4,0.986,1,28,Face the indoor grill and turn right. Walk straight through the door way.  Walk passed the microwave on the left. Walk through the doorway and stop beside the door.
1088,1,SUCCESS,0.4,0.986,1,28,"Stand with the wooden door behind you.  Walk straight, past the oven and through the door to the next room.  Walk through the room past the sink and microwaves.  Stop after passing through the last doorway of the room with the microwaves and into the hall."
1340,1,SUCCESS,0.4,0.957,1,42,"Turn around and enter the small doorway to your left beside the vase. Once you enter, turn right and enter the first door on your right beside the stairs. Stop in the entryway. ."
1581,1,SUCCESS,0.4,0.973,1,39,"Turn right and go down the hall, turn left at the circle and continue into the next room."
1021,1,SUCCESS,0.4,0.937,1,53,"Walk into the kitchen, walk past the stove, wait near the telephone."
712,1,SUCCESS,0.4,0.967,1,70,Head past the closed closet. Go through the pantry and into the kitchen. Walk past the kitchen up to the table in the dining room.
803,1,SUCCESS,0.4,0.649,1,89,Leave the library and walk straight across the foyer. In the hall take a left into the living room and walk right into the dining room. Stop behind the second dining chair on the left side of the table.
427,1,SUCCESS,0.4,0.913,1,82,Walk out of the room and down the hallway. Walk past the kitchen and stop outside of the door to the dining room.
839,1,SUCCESS,0.4,0.752,1,54,Go down the stairs and turn left into the room then wait there.
1767,1,SUCCESS,0.39,0.972,1,37,Go to the clock on the wall. Go between the blue couch and counter. Go to the table with a plant on it.
1371,1,SUCCESS,0.39,0.943,1,45,"Go up the staircase to the next floor and take a left before the woven basket, to the double doors. Wait at the entrance to the office, by the large table."
1048,1,SUCCESS,0.39,0.931,1,50,"Turn around, walk towards the hallway and past the rug, continue to the top of the steps near the mirror and stop."
260,1,SUCCESS,0.39,0.977,1,26,Walk out of bathroom and stand on white bath mat.
261,1,SUCCESS,0.39,0.977,1,26,Exit the bathroom and wait on the white carpet.
473,1,SUCCESS,0.39,0.874,1,62,Make a left at the doorway leading to the stairs. Walk around the right side of the rail. Make a left into the room with the French doors.
596,1,SUCCESS,0.39,0.943,1,46,Go past the bookshelves and into an entryway to where some stairs are.  Wait near the front door in front of the stairs.
11,1,SUCCESS,0.39,0.961,1,31,Walk across the floor and wait the archway.
12,1,SUCCESS,0.39,0.961,1,31,Move forward to the doorway on the opposite side of the hall.  Stop in the archway.
239,1,SUCCESS,0.39,0.886,1,61,Follow the hallway to the end with the archway. Go through the archway and stop.
381,1,SUCCESS,0.39,0.559,1,123,"Pass through the bedroom with the bed to your left. Move into the hallway just past the cream-colored curtain on the window. Move through the doorway. Move down the hallway and pass through the hall entryway. Continue forward, crossing another hallway running parallel. Move just past the lone bar stool on your left and then stop."
429,1,SUCCESS,0.39,0.431,1,304,"Turn 90 degrees to the left.
Walk through the doorway and down the hall.
Pass through the archway, still walking straight.
Keep straight throught the kithchen along the bar.
Stop outside of the dinning room doorway."
608,1,SUCCESS,0.39,0.944,1,51,Turn right and walk to the cabinet in front of you. Turn right and walk forward out of the kitchen and into the next room. Walk behind the couch and then turn into the next room on your right. Stop at the doorway facing the exercise equipment.
510,1,SUCCESS,0.39,0.931,1,53,Walk across the room to the open door.  Go to the left towards the stairs then go downstairs.  Stop in front of the open door that leads outside.
317,1,SUCCESS,0.39,0.895,1,44,"Walk up the stairs.  Walk forward through living room, past the wooden support pole.  Stop in front of the chair and futon."
347,1,SUCCESS,0.39,0.877,1,55,"Continue up the stairs, walk towards the sitting area, go straight passed the table on the left. stop by the double doors."
1748,1,SUCCESS,0.38,0.944,1,40,Turn to the right and go down the stairs. Wait near the bottom stair.
1118,1,SUCCESS,0.38,0.906,1,39,Go straight passed the pool and stop by the right of the bar.
472,1,SUCCESS,0.38,0.925,1,56,Leave the living room and take the first left into the hall. Take a left past the stairs and walk down a hallway. take the first right in the hall and enter the art room. Stop inside the art room next tot he door.
880,1,SUCCESS,0.38,0.94,1,39,"Walk through the open double doorway next to the long wooden table. Continue straight back inside through the next doorway. Once inside, in the room with the round table and four chairs, go stand in the first doorway on the right."
881,1,SUCCESS,0.38,0.94,1,39,Go straight until you exit the room and go outside. Continue going straight to go inside again then turn right and wait at the entrance to the kitchen.
620,1,SUCCESS,0.38,0.91,1,51,Walk forward along the railing to the balcony. Go past the cabinet on your left. Stop on the rug before you pass the first bed.
593,1,SUCCESS,0.38,0.963,1,40,Exit the room then turn left and go through the door on the left. Wait at the entrance.
1262,1,SUCCESS,0.37,0.967,1,51,Go between the couch and the island straight down the hallway. Pass through the next room and then turn right. Stop in front of the bathroom door and wait there.
1263,1,SUCCESS,0.37,0.967,1,51,Turn left and walk past the kitchen and then through the living room.  Turn right at the eye chart and stand next to the bathroom door.
1524,1,SUCCESS,0.37,0.959,1,31,Go through the doorway opposite outside. Go through the doorway next to the art on the wall and stop in front of the closet.
1685,1,SUCCESS,0.37,0.942,1,65,Go through the living room and turn left in between the couches and the kitchen counter. Go down the hall then take a right before reaching the front door and stop between the two doors to the side.
1686,1,SUCCESS,0.37,0.942,1,65,"Walk towards the kitchen, and take a left down the path between the kitchen and the gray couch. Take a right on your first door on the right, and stop between the two doorways."
1453,1,SUCCESS,0.37,0.852,1,71,Walk down the corridor and upstairs. Stop halfway up the stairs.
1402,1,SUCCESS,0.37,0.947,1,32,Walk to the right of the table past the oven. Walk right out the door and stop at the bottom of the stairs.
1023,1,SUCCESS,0.37,0.924,1,56,Head straight into the kitche. Go past the island and cabinets. Stop just inside next room.
515,1,SUCCESS,0.37,0.943,1,53,Walk through the door toward the dining area.  Walk straight past the couch and stop before getting to the brown chair.
173,1,SUCCESS,0.37,0.935,1,45,At the bottom of the stairs take a left and go down the hallway. Continue down the hall and take your first right into the art room. Stop once you are past the door in the art room.
158,1,SUCCESS,0.37,0.897,1,45,"Go towards the middle doorway, straight in front of you and stop at the arch."
143,1,SUCCESS,0.37,0.963,1,34,Walk into the hallway and turn left at the telephone.  Walk down the hall and stop at the intersection.
508,1,SUCCESS,0.37,0.951,1,68,"walk through the doorway directly opposite and slightly to the left of the fireplace, turn left in the hallway and walk down the staircase on the left stop in the doorway to the outside."
509,1,SUCCESS,0.37,0.951,1,66,Go into the white door and turn left then go down the stairs until you get to the door that leads to outdoors and wait there.
120,1,SUCCESS,0.37,0.954,1,48,Exit this bedroom and travel to the one that is next door.
1726,1,SUCCESS,0.36,0.578,1,124,"Go through the doorway and to the left   follow straight before the bar and go to the lefft, until you go up the stairway, and take the first right stop at the the massage room."
1587,1,SUCCESS,0.36,0.096,1,166,Exit the dining room. Wait in the doorway on the right.
299,1,SUCCESS,0.36,0.96,1,38,Walk towards the staircase and into the open doorway on the left. Walk towards the bed and turn left at the bed. Walk towards the bathroom and stop in the doorway to the bathroom.
333,1,SUCCESS,0.36,0.942,1,50,"Exit the bathroom and enter the hallway. Walk forward until you reach the end of the banister on your right. Turn to the right. Once again, turn to your right and descend two stair steps then stop and wait in the middle of the second step."
733,1,SUCCESS,0.36,0.92,1,68,Exit the shower and to down the stairs. Go straight and turn left in the last door on the left. Wait by the table with the two chairs.
765,1,SUCCESS,0.36,0.963,1,30,Turn right at the post and walk forward alongside the glass doors on the left. Wait in front of the pool table.
1041,1,SUCCESS,0.35,0.953,1,61,"Walk through the opening between the kitchen and the dining room. Turn right, go through the doorway and stop next to the closet with the yellow pillow on the shelf."
1677,1,SUCCESS,0.35,0.864,1,56,Go down the stairs. Turn right and continue down another set of steps and go straight. Stop in front of the doors to the bathroom and laundry rooms.
999,1,SUCCESS,0.35,0.946,1,53,Turn around and enter the hallway. Then walk down the stairs. Stand near the front door.
541,1,SUCCESS,0.35,0.923,1,60,Go up all the stairs and stop on the rug at the top.
542,1,SUCCESS,0.35,0.919,1,59,Go up the stairs and stop at the top near the mirror.
891,1,SUCCESS,0.35,0.906,1,72,Walk past the end table and down the hallway. Walk past the glass doors. Turn right just past the stars. Walk to the end of the hallway and stop just outside the door.
1120,1,SUCCESS,0.34,0.938,1,57,"Walk up stairs, turn left and stop in bedroom."
1294,1,SUCCESS,0.34,0.958,1,57,Walk past the bed on the left. Walk past the fireplace on the right. Wait at the area rug.
1353,1,SUCCESS,0.34,0.885,1,61,Turn left and walk down the hallway.  Continue to walk straight through the kitchen. Stop next to the white flowers on the left.
1291,1,SUCCESS,0.34,0.954,1,67,Go right and up two set of steps on the right. Turn right and wait near the bed.
77,1,SUCCESS,0.34,0.631,1,97,Walk into the  nearest open double doors to the dining area that has a cupboard and candle lamps on top. Walk passed the dining table and through the open double doors on the other side that lead outside. Walk through the next set of double doors on the other side of the front entrance and back into the home.
340,1,SUCCESS,0.34,0.858,1,56,"walk towards the pool table, exit the room through the interior double doors, walk straight through the sitting area, walk into the arch way and stop inside of it."
1071,1,SUCCESS,0.33,0.941,1,71,"Turn left and walk straight across the kitchen and through the storage area. Once out, turn right and then enter the last room on the left and stop in the doorway."
1046,1,SUCCESS,0.33,0.937,1,75,walk between the columns towards the sofa. walk through the doorway with the white door. walk down the stairs. stop in front of the door leading outside.
1749,1,SUCCESS,0.33,0.673,1,64,Exit the room through the doorway on the right. Walk midway down the stairs and wait by the artwork.
456,1,SUCCESS,0.33,0.962,1,65,Walk down the hall leading to the cabinet. At the cabinet take a right and enter the bedroom. In the room take a left and enter the bathroom on the far left. Stop on the rug in front of the sink.
639,1,SUCCESS,0.33,0.912,1,77,Go down the stairs and turn right. Head toward the pool table and when you get to the fireplace wait there.
1730,1,SUCCESS,0.32,0.832,1,98,"Walk away from the grill, and into the house the other direction. Take a right in the hall, and go past the kitchen. Enter the dining room with the round table, and stop in front of the console table."
1399,1,SUCCESS,0.32,0.853,1,67,"Exit the room opposite the bedroom, and go straight through the next room, turn left, go straight and step into the doorway and stop."
1401,1,SUCCESS,0.32,0.853,1,67,"Walk forward, and make a left, then wait at dinning room door entrance."
520,1,SUCCESS,0.32,0.978,1,40,"walk away from the pool, up the three marble steps to the left of the bar, walk through the doorway, up three more steps, and stop in the doorway on the right."
521,1,SUCCESS,0.32,0.978,1,42,Walk past the chair and up the stairs. Walk down the hall way and up the stairs. Stop in the first doorway on the right.
606,1,SUCCESS,0.32,0.898,1,75,Turn right and go up the wood stairs. At the top walk forward and turn right. Then walk halfway up the stairs covered in carpet and stop.
997,1,SUCCESS,0.31,0.953,1,49,"With the table to your left, go through the door on the right and down the stairs.  On the landing, go outside through the door rather than going down more stairs.  Stop in the doorway going outside."
507,1,SUCCESS,0.31,0.945,1,42,"Leave the kitchen, and walk through the pantry. In the hall take a left, and take a right at the end of the hall. Stop next to the plan on the table in the entryway."
810,1,SUCCESS,0.31,0.947,1,85,"Leave the closet, and walk out of the bedroom. Stop once you exit the bedroom door."
1681,1,SUCCESS,0.3,0.937,1,46,"Go straight into the kitchen, turn left and go passed the bar. Go to the end of the hallway and stop in front of the sink and shelves."
1283,1,SUCCESS,0.3,0.788,1,294,Leave the fitness room and go down the hall on the left of the wine rack. Enter the TV room on the left. Stop in the doorway.
1468,1,SUCCESS,0.3,0.96,1,41,"Exit room toward staircase, and descend the stairs."
1837,1,SUCCESS,0.3,0.965,1,67,"exit the roped off hall, follow the red carpet, turn right, continue straight down the red carpet, enter room at the end, stop once inside the room."
911,1,SUCCESS,0.3,0.958,1,60,"Go through the hallway, turn left at the intersection, go straight into middle room and then turn right and go straight into the dooryway and stop."
741,1,SUCCESS,0.3,0.965,1,74,walk out of the bathroom and down the hall.  Turn right at the end of the hallway.  Walk past the piano. Stop under the large chandelier by the violin.
319,1,SUCCESS,0.3,0.871,1,46,walk forward with the railing on your right. In the bedroom take a right and enter the bathroom. Stand next to the toilet once in the bathroom.
1040,1,SUCCESS,0.29,0.781,1,61,Walk past the kitchen and through the first door on the right. Stop outside the closet door.
1003,1,SUCCESS,0.29,0.964,1,38,Walk past the counters and exit the kitchen. Wait next to the landscape painting on the wall.
1005,1,SUCCESS,0.29,0.964,1,38,Walk through the kitchen. Walk through the archway to the left of the stove. Wait at the framed landscape painting.
292,1,SUCCESS,0.29,0.955,1,69,"walk across bedroom to open door, enter sitting room and continue straight down hall, turn left into bathroom. Stop at sink."
563,1,SUCCESS,0.29,0.375,1,73,Walk past the refrigerator and into the sitting area with the television.  Walk past the sitting area and onto the deck outside.  Stop once you have stepped onto the deck.
413,1,SUCCESS,0.29,0.324,1,93,"Go through the archway to the right, and walk to the podium."
1292,1,SUCCESS,0.28,0.199,1,107,Walk past the chairs and Jacuzzi tub. Walk right up the stairs through the doorway. Walk up the stairs and turn right. Stop in the doorway.
